Flickr Order,Ensemble,project_sample_id,image_id,Total Individuals,G1 Elateridae,G2 Cerambycidae,G3 Curculionidae,G4 Scarabaeidae,G5 Lampyridae,Habitat,PlotID,Locality,Longitude,Latitude,Elevation,Date,Month,PlotID #,Unique Plot*Month,PlotXMonth ID,,,,,,image_id,habitat,plotid,locality,longitude,latitude,elevation,collection_date,,,
218,2,Huat_NHMUK015578731-02,Huat 06 (1) 06-05-22 b_thumbnail,3,0,1,0,0,0,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-09-06,9,6,118,57,,,,,,Huat_NHMUK015580231-09_thumbnail,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-04-11,,,
219,2,Huat_NHMUK015578731-06,Huat06 (3) 06-09-22_thumbnail,1,0,0,0,0,0,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-09-06,9,6,118,57,,,,,,Huat_NHMUK015580231-08_thumbnail,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-04-11,,,
220,2,Huat_NHMUK015578731-04,Huat06 06-09-22 (2) b_thumbnail,20,0,1,2,5,0,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-09-06,9,6,118,57,,,,,,Huat_NHMUK015580231-07_thumbnail,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-04-11,,,
221,2,Huat_NHMUK015578731-01,Huat 06 (1) 06-05-22 a_thumbnail,3,0,3,0,0,0,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-09-06,9,6,118,57,,,,,,Huat_NHMUK015580231-06_thumbnail,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-04-11,,,
222,2,Huat_NHMUK015578731-03,Huat06 06-09-22 (2) a_thumbnail,23,1,0,2,3,0,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-09-06,9,6,118,57,,,,,,Huat_NHMUK015580231-05_thumbnail,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-04-11,,,
205,2,Huat_NHMUK015578734-06,Huat07 06-09-22 (2) c_thumbnail,3,0,0,0,1,0,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-09-06,9,7,119,58,,,,,,Huat_NHMUK015580231-04_thumbnail,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-04-11,,,
207,2,Huat_NHMUK015578734-05,Huat07 06-09-22 (2) b_thumbnail,4,0,3,0,1,0,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-09-06,9,7,119,58,,,,,,Huat_NHMUK015580231-03_thumbnail,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-04-11,,,
209,2,Huat_NHMUK015578734-03,Huat07 06-09-22 (1) c_thumbnail,12,1,0,1,1,0,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-09-06,9,7,119,58,,,,,,Huat_NHMUK015580231-02_thumbnail,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-04-11,,,
210,2,Huat_NHMUK015578734-02,Huat07 06-09-22 (1) b_thumbnail,13,1,0,0,1,0,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-09-06,9,7,119,58,,,,,,Huat_NHMUK015580231-01_thumbnail,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-04-11,,,
211,2,Huat_NHMUK015578734-04,Huat07 06-09-22 (2) a_thumbnail,2,0,1,0,1,0,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-09-06,9,7,119,58,,,,,,Huat_NHMUK015580230-04_thumbnail,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-04-11,,,
214,2,Huat_NHMUK015578734-01,Huat07 06-09-22 (1) a_thumbnail,12,0,10,0,0,0,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-09-06,9,7,119,58,,,,,,Huat_NHMUK015580230-03_thumbnail,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-04-11,,,
200,2,Huat_NHMUK015578736-02,Huat08 06-09-22 b_thumbnail,18,6,0,1,0,0,Moderately disturbed tropical dry forest,Huat08,Cacaluta8,-96.168297,15.728258,30,2022-09-06,9,8,120,59,,,,,,Huat_NHMUK015580230-02_thumbnail,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-04-11,,,
202,2,Huat_NHMUK015578736-01,Huat08 06-09-22 a_thumbnail,16,1,3,6,0,2,Moderately disturbed tropical dry forest,Huat08,Cacaluta8,-96.168297,15.728258,30,2022-09-06,9,8,120,59,,,,,,Huat_NHMUK015580230-01_thumbnail,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-04-11,,,
164,2,Huat_NHMUK015578739-11,Huat09 06-09-22 redo_thumbnail,5,0,0,0,0,0,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,2022-09-06,9,9,121,60,,,,,,Huat_NHMUK015580229-09_thumbnail,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-07-01,,,
165,2,Huat_NHMUK015578739-16,Huat09 06-09-22 o_thumbnail,1,0,0,0,0,0,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,2022-09-06,9,9,121,60,,,,,,Huat_NHMUK015580229-08_thumbnail,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-07-01,,,
166,2,Huat_NHMUK015578739-15,Huat09 06-09-22 n_thumbnail,2,0,1,0,0,0,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,2022-09-06,9,9,121,60,,,,,,Huat_NHMUK015580229-07_thumbnail,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-07-01,,,
168,2,Huat_NHMUK015578739-14,Huat09 06-09-22 m_thumbnail,1,0,1,0,0,0,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,2022-09-06,9,9,121,60,,,,,,huat_nhmuk015580229-06_thumbnail,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-07-01,,,
169,2,Huat_NHMUK015578739-10,Huat09 06-09-22 j_thumbnail,22,1,0,5,0,0,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,2022-09-06,9,9,121,60,,,,,,huat_nhmuk015580229-05_thumbnail,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-07-01,,,
170,2,Huat_NHMUK015578739-13,Huat09 06-09-22 l_thumbnail,11,0,7,1,1,1,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,2022-09-06,9,9,121,60,,,,,,huat_nhmuk015580229-04_thumbnail,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-07-01,,,
171,2,Huat_NHMUK015578739-09,Huat09 06-09-22 i_thumbnail,19,0,0,4,1,0,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,2022-09-06,9,9,121,60,,,,,,huat_nhmuk015580229-03_thumbnail,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-07-01,,,
172,2,Huat_NHMUK015578739-12,Huat09 06-09-22 k_thumbnail,18,1,2,2,1,3,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,2022-09-06,9,9,121,60,,,,,,huat_nhmuk015580229-02_thumbnail,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-07-01,,,
173,2,Huat_NHMUK015578739-08,Huat09 06-09-22 h_thumbnail,4,0,0,1,0,1,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,2022-09-06,9,9,121,60,,,,,,huat_nhmuk015580229-01_thumbnail,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-07-01,,,
174,2,Huat_NHMUK015578739-06,Huat09 06-09-22 f_thumbnail,23,1,0,0,0,0,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,2022-09-06,9,9,121,60,,,,,,Huat_NHMUK015580228-04_thumbnail,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-03-13,,,
175,2,Huat_NHMUK015578739-04,Huat09 06-09-22 d_thumbnail,37,0,0,2,0,0,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,2022-09-06,9,9,121,60,,,,,,Huat_NHMUK015580228-03_thumbnail,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-03-13,,,
176,2,Huat_NHMUK015578739-05,Huat09 06-09-22 e_thumbnail,44,1,0,4,0,0,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,2022-09-06,9,9,121,60,,,,,,Huat_NHMUK015580228-02_thumbnail,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-03-13,,,
177,2,Huat_NHMUK015578739-07,Huat09 06-09-22 g_thumbnail,19,1,0,8,0,0,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,2022-09-06,9,9,121,60,,,,,,Huat_NHMUK015580228-01_thumbnail,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-03-13,,,
178,2,Huat_NHMUK015578739-03,Huat09 06-09-22 c_thumbnail,27,1,0,0,0,0,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,2022-09-06,9,9,121,60,,,,,,Huat_NHMUK015580227-05_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-01-09,,,
179,2,Huat_NHMUK015578739-01,Huat09 06-09-22 a_thumbnail,12,0,0,11,0,0,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,2022-09-06,9,9,121,60,,,,,,Huat_NHMUK015580227-04_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-01-09,,,
180,2,Huat_NHMUK015578739-02,Huat09 06-09-22 b_thumbnail,22,0,2,7,0,0,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,2022-09-06,9,9,121,60,,,,,,Huat_NHMUK015580227-03_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-01-09,,,
87,2,Huat_NHMUK015578763-02,Huat14 25-09-22 b_thumbnail,9,2,0,0,1,0,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-09-25,9,14,126,61,,,,,,Huat_NHMUK015580227-02_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-01-09,,,
89,2,Huat_NHMUK015578763-01,Huat14 25-09-22 a_thumbnail,2,0,2,0,0,0,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-09-25,9,14,126,61,,,,,,Huat_NHMUK015580227-01_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-01-09,,,
161,2,Huat_NHMUK015578742-02,Huat10 01-10-22 b_thumbnail,6,0,0,3,0,0,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-10-01,10,10,136,71,,,,,,Huat_NHMUK015580226-03_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-02-12,,,
163,2,Huat_NHMUK015578742-01,Huat10 01-10-22 a_thumbnail,2,0,0,0,0,0,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-10-01,10,10,136,71,,,,,,Huat_NHMUK015580226-02_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-02-12,,,
117,2,Huat_NHMUK015578755-04,Huat12 1-Oct-22 d_thumbnail,23,1,0,0,0,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-10-01,10,12,138,72,,,,,,Huat_NHMUK015580226-01_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-02-12,,,
118,2,Huat_NHMUK015578755-05,Huat12 1-Oct-22 d redo_thumbnail,1,0,0,0,0,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-10-01,10,12,138,72,,,,,,Huat_NHMUK015580225-03_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-03-13,,,
119,2,Huat_NHMUK015578755-03,Huat12 1-Oct-22 c_thumbnail,5,0,0,0,1,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-10-01,10,12,138,72,,,,,,Huat_NHMUK015580225-02_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-03-13,,,
120,2,Huat_NHMUK015578755-02,Huat12 1-Oct-22 b_thumbnail,8,1,0,0,0,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-10-01,10,12,138,72,,,,,,Huat_NHMUK015580225-01_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-03-13,,,
122,2,Huat_NHMUK015578755-01,Huat12 1-Oct-22 a_thumbnail,6,0,1,1,3,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-10-01,10,12,138,72,,,,,,huat_nhmuk015580224-04_thumbnail,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-08-02,,,
98,2,Huat_NHMUK015578764,Huat14 01-10-22_thumbnail,3,0,0,0,0,0,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-10-01,10,14,140,74,,,,,,huat_nhmuk015580224-03_thumbnail,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-08-02,,,
607,3,Huat_NHMUK015580237-01,huat_nhmuk015580237-01_thumbnail,4,0,3,0,0,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-10-02,10,12,138,72,,,,,,huat_nhmuk015580224-02_thumbnail,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-08-02,,,
608,3,Huat_NHMUK015580237-02,huat_nhmuk015580237-02_thumbnail,7,0,3,1,0,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-10-02,10,12,138,72,,,,,,huat_nhmuk015580224-01_thumbnail,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-08-02,,,
609,3,Huat_NHMUK015580237-03,huat_nhmuk015580237-03_thumbnail,17,0,0,2,0,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-10-02,10,12,138,72,,,,,,huat_nhmuk015580223-08_thumbnail,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-08-03,,,
610,3,Huat_NHMUK015580237-04,huat_nhmuk015580237-04_thumbnail,18,0,0,1,3,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-10-02,10,12,138,72,,,,,,huat_nhmuk015580223-07_thumbnail,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-08-03,,,
611,3,Huat_NHMUK015580237-05,huat_nhmuk015580237-05_thumbnail,15,0,0,1,0,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-10-02,10,12,138,72,,,,,,huat_nhmuk015580223-06_thumbnail,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-08-03,,,
612,3,Huat_NHMUK015580237-06,huat_nhmuk015580237-06_thumbnail,20,0,0,5,2,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-10-02,10,12,138,72,,,,,,huat_nhmuk015580223-05_thumbnail,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-08-03,,,
613,3,Huat_NHMUK015580237-07,huat_nhmuk015580237-07_thumbnail,17,0,0,2,2,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-10-02,10,12,138,72,,,,,,huat_nhmuk015580223-04_thumbnail,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-08-03,,,
614,3,Huat_NHMUK015580237-08,huat_nhmuk015580237-08_thumbnail,20,0,0,4,2,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-10-02,10,12,138,72,,,,,,huat_nhmuk015580223-03_thumbnail,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-08-03,,,
615,3,Huat_NHMUK015580237-09,huat_nhmuk015580237-09_thumbnail,130,0,0,0,0,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-10-02,10,12,138,72,,,,,,huat_nhmuk015580223-02_thumbnail,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-08-03,,,
275,2,Huat_NHMUK015578717-02,Huat01 04-10-22 b_thumbnail,2,0,0,0,2,0,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-10-04,10,1,127,62,,,,,,huat_nhmuk015580223-01_thumbnail,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-08-03,,,
305,2,Huat_NHMUK015578717-01,Huat01 04-10-22 a_thumbnail,2,0,1,0,0,0,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-10-04,10,1,127,62,,,,,,huat_nhmuk015580222-16_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-06-02,,,
261,2,Huat_NHMUK015578719-02,Huat02 04-10-22 b_thumbnail,12,8,0,3,0,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-10-04,10,2,128,63,,,,,,huat_nhmuk015580222-15_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-06-02,,,
306,2,Huat_NHMUK015578719-01,Huat02 04-10-22 a_thumbnail,1,0,0,0,1,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-10-04,10,2,128,63,,,,,,huat_nhmuk015580222-14_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-06-02,,,
307,2,Huat_NHMUK015578719-03,Huat02 04-10-22 c_thumbnail,6,0,0,0,0,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-10-04,10,2,128,63,,,,,,huat_nhmuk015580222-13_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-06-02,,,
239,2,Huat_NHMUK015578725-06,Huat04 04-10-22_thumbnail,1,0,0,0,1,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-10-04,10,4,130,65,,,,,,huat_nhmuk015580222-12_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-06-02,,,
241,2,Huat_NHMUK015578725-05,Huat04 04-10-22 d redo_thumbnail,1,0,0,1,0,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-10-04,10,4,130,65,,,,,,huat_nhmuk015580222-11_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-06-02,,,
242,2,Huat_NHMUK015578725-03,Huat04 04-10-22 c_thumbnail,21,2,0,1,0,9,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-10-04,10,4,130,65,,,,,,huat_nhmuk015580222-10_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-06-02,,,
243,2,Huat_NHMUK015578725-02,Huat04 04-10-22 b_thumbnail,20,5,0,2,2,6,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-10-04,10,4,130,65,,,,,,huat_nhmuk015580222-09_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-06-02,,,
245,2,Huat_NHMUK015578725-01,Huat04 04-10-22 a_thumbnail,15,0,4,0,2,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-10-04,10,4,130,65,,,,,,Huat_NHMUK015580222-08_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-06-02,,,
283,2,Huat_NHMUK015578725-04,Huat04 04-10-22 d_thumbnail,37,1,0,0,2,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-10-04,10,4,130,65,,,,,,Huat_NHMUK015580222-07_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-06-02,,,
229,2,Huat_NHMUK015578728-03,Huat05 04-10-22 c_thumbnail,5,1,0,0,1,0,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-10-04,10,5,131,66,,,,,,Huat_NHMUK015580222-06_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-06-02,,,
230,2,Huat_NHMUK015578728-04,Huat05 04-10-22 d_thumbnail,13,0,0,1,0,0,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-10-04,10,5,131,66,,,,,,Huat_NHMUK015580222-05_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-06-02,,,
231,2,Huat_NHMUK015578728-02,Huat05 04-10-22 b_thumbnail,4,1,0,0,0,0,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-10-04,10,5,131,66,,,,,,Huat_NHMUK015580222-04_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-06-02,,,
233,2,Huat_NHMUK015578728-01,Huat05 04-10-22 a_thumbnail,1,0,0,0,0,0,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-10-04,10,5,131,66,,,,,,Huat_NHMUK015580222-03_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-06-02,,,
103,2,Huat_NHMUK015578759-03,Huat13 04-10-22 c_thumbnail,13,0,0,0,0,0,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-10-04,10,13,139,73,,,,,,Huat_NHMUK015580222-02_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-06-02,,,
105,2,Huat_NHMUK015578759-02,Huat13 04-10-22 b_thumbnail,10,2,0,1,1,0,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-10-04,10,13,139,73,,,,,,huat_nhmuk015580222-01_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-06-02,,,
106,2,Huat_NHMUK015578759-01,Huat13 04-10-22 a_thumbnail,6,1,0,1,0,0,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-10-04,10,13,139,73,,,,,,huat_nhmuk015580221-01_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-08-02,,,
223,2,Huat_NHMUK015578732-01,Huat06 05-10-22 a_thumbnail,19,0,0,1,2,0,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-10-05,10,6,132,67,,,,,,huat_nhmuk015580220-10_thumbnail,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-08-02,,,
228,2,Huat_NHMUK015578732-02,Huat06 05-10-22 b_thumbnail,26,0,2,8,1,0,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-10-05,10,6,132,67,,,,,,huat_nhmuk015580220-09_thumbnail,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-08-02,,,
212,2,Huat_NHMUK015578735-04,Huat07 05-10-22 (1) d_thumbnail,15,2,0,1,1,0,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-10-05,10,7,133,68,,,,,,huat_nhmuk015580220-08_thumbnail,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-08-02,,,
213,2,Huat_NHMUK015578735-02,Huat07 05-10-22 (1) b_thumbnail,12,2,0,0,1,0,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-10-05,10,7,133,68,,,,,,huat_nhmuk015580220-07_thumbnail,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-08-02,,,
215,2,Huat_NHMUK015578735-01,Huat07 05-10-22 (1) a_thumbnail,3,0,2,0,0,0,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-10-05,10,7,133,68,,,,,,huat_nhmuk015580220-06_thumbnail,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-08-02,,,
217,2,Huat_NHMUK015578735-03,Huat07 05-10-22 (1) c_thumbnail,29,1,0,1,0,19,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-10-05,10,7,133,68,,,,,,huat_nhmuk015580220-05_thumbnail,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-08-02,,,
280,2,Huat_NHMUK015578735-05,Huat07 05-10-22 (2) a_thumbnail,7,1,4,0,0,0,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-10-05,10,7,133,68,,,,,,huat_nhmuk015580220-03_thumbnail,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-08-02,,,
281,2,Huat_NHMUK015578735-06,Huat07 05-10-22 (2) b_thumbnail,6,1,2,0,0,0,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-10-05,10,7,133,68,,,,,,huat_nhmuk015580220-02_thumbnail,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-08-02,,,
282,2,Huat_NHMUK015578735-07,Huat07 05-10-22 (2) c_thumbnail,13,0,0,0,1,4,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-10-05,10,7,133,68,,,,,,huat_nhmuk015580220-01_thumbnail,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-08-02,,,
