"","flickr_order","ensemble","project_sample_id","image_id","habitat","plot_id","locality","longitude","latitude","elevation","date","month","plot_id_2","unique_plot_month","plot_x_month_id","x","x_1","x_2","x_3","x_4","image_id_1","habitat_2","plotid","locality_2","longitude_2","latitude_2","elevation_2","collection_date","x_5","x_6","x_7","count_type","count"
"3737",218,2,"Huat_NHMUK015578731-02","Huat 06 (1) 06-05-22 b_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-09_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G5.Lampyridae",0
"3738",218,2,"Huat_NHMUK015578731-02","Huat 06 (1) 06-05-22 b_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-09_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"Total.Individuals",3
"3739",219,2,"Huat_NHMUK015578731-06","Huat06 (3) 06-09-22_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-08_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G1.Elateridae",0
"3740",219,2,"Huat_NHMUK015578731-06","Huat06 (3) 06-09-22_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-08_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G2.Cerambycidae",0
"3741",219,2,"Huat_NHMUK015578731-06","Huat06 (3) 06-09-22_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-08_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G3.Curculionidae",0
"3742",219,2,"Huat_NHMUK015578731-06","Huat06 (3) 06-09-22_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-08_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G4.Scarabaeidae",0
"3743",219,2,"Huat_NHMUK015578731-06","Huat06 (3) 06-09-22_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-08_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G5.Lampyridae",0
"3744",219,2,"Huat_NHMUK015578731-06","Huat06 (3) 06-09-22_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-08_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"Total.Individuals",1
"3745",220,2,"Huat_NHMUK015578731-04","Huat06 06-09-22 (2) b_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-07_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G1.Elateridae",0
"3746",220,2,"Huat_NHMUK015578731-04","Huat06 06-09-22 (2) b_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-07_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G2.Cerambycidae",1
"3747",220,2,"Huat_NHMUK015578731-04","Huat06 06-09-22 (2) b_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-07_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G3.Curculionidae",2
"3748",220,2,"Huat_NHMUK015578731-04","Huat06 06-09-22 (2) b_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-07_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G4.Scarabaeidae",5
"3749",220,2,"Huat_NHMUK015578731-04","Huat06 06-09-22 (2) b_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-07_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G5.Lampyridae",0
"3750",220,2,"Huat_NHMUK015578731-04","Huat06 06-09-22 (2) b_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-07_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"Total.Individuals",20
"3751",221,2,"Huat_NHMUK015578731-01","Huat 06 (1) 06-05-22 a_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-06_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G1.Elateridae",0
"3752",221,2,"Huat_NHMUK015578731-01","Huat 06 (1) 06-05-22 a_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-06_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G2.Cerambycidae",3
"3753",221,2,"Huat_NHMUK015578731-01","Huat 06 (1) 06-05-22 a_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-06_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G3.Curculionidae",0
"3754",221,2,"Huat_NHMUK015578731-01","Huat 06 (1) 06-05-22 a_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-06_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G4.Scarabaeidae",0
"3755",221,2,"Huat_NHMUK015578731-01","Huat 06 (1) 06-05-22 a_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-06_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G5.Lampyridae",0
"3756",221,2,"Huat_NHMUK015578731-01","Huat 06 (1) 06-05-22 a_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-06_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"Total.Individuals",3
"3757",222,2,"Huat_NHMUK015578731-03","Huat06 06-09-22 (2) a_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-05_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G1.Elateridae",1
"3758",222,2,"Huat_NHMUK015578731-03","Huat06 06-09-22 (2) a_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-05_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G2.Cerambycidae",0
"3759",222,2,"Huat_NHMUK015578731-03","Huat06 06-09-22 (2) a_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-05_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G3.Curculionidae",2
"3760",222,2,"Huat_NHMUK015578731-03","Huat06 06-09-22 (2) a_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-05_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G4.Scarabaeidae",3
"3761",222,2,"Huat_NHMUK015578731-03","Huat06 06-09-22 (2) a_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-05_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G5.Lampyridae",0
"3762",222,2,"Huat_NHMUK015578731-03","Huat06 06-09-22 (2) a_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6","-96.163228","15.728964","17","2022-09-06",9,"6","118","57",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-05_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"Total.Individuals",23
"3763",205,2,"Huat_NHMUK015578734-06","Huat07 06-09-22 (2) c_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-04_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G1.Elateridae",0
"3764",205,2,"Huat_NHMUK015578734-06","Huat07 06-09-22 (2) c_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-04_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G2.Cerambycidae",0
"3765",205,2,"Huat_NHMUK015578734-06","Huat07 06-09-22 (2) c_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-04_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G3.Curculionidae",0
"3766",205,2,"Huat_NHMUK015578734-06","Huat07 06-09-22 (2) c_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-04_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G4.Scarabaeidae",1
"3767",205,2,"Huat_NHMUK015578734-06","Huat07 06-09-22 (2) c_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-04_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G5.Lampyridae",0
"3768",205,2,"Huat_NHMUK015578734-06","Huat07 06-09-22 (2) c_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-04_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"Total.Individuals",3
"3769",207,2,"Huat_NHMUK015578734-05","Huat07 06-09-22 (2) b_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-03_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G1.Elateridae",0
"3770",207,2,"Huat_NHMUK015578734-05","Huat07 06-09-22 (2) b_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-03_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G2.Cerambycidae",3
"3771",207,2,"Huat_NHMUK015578734-05","Huat07 06-09-22 (2) b_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-03_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G3.Curculionidae",0
"3772",207,2,"Huat_NHMUK015578734-05","Huat07 06-09-22 (2) b_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-03_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G4.Scarabaeidae",1
"3773",207,2,"Huat_NHMUK015578734-05","Huat07 06-09-22 (2) b_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-03_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G5.Lampyridae",0
"3774",207,2,"Huat_NHMUK015578734-05","Huat07 06-09-22 (2) b_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-03_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"Total.Individuals",4
"3775",209,2,"Huat_NHMUK015578734-03","Huat07 06-09-22 (1) c_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-02_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G1.Elateridae",1
"3776",209,2,"Huat_NHMUK015578734-03","Huat07 06-09-22 (1) c_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-02_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G2.Cerambycidae",0
"3777",209,2,"Huat_NHMUK015578734-03","Huat07 06-09-22 (1) c_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-02_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G3.Curculionidae",1
"3778",209,2,"Huat_NHMUK015578734-03","Huat07 06-09-22 (1) c_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-02_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G4.Scarabaeidae",1
"3779",209,2,"Huat_NHMUK015578734-03","Huat07 06-09-22 (1) c_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-02_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G5.Lampyridae",0
"3780",209,2,"Huat_NHMUK015578734-03","Huat07 06-09-22 (1) c_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-02_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"Total.Individuals",12
"3781",210,2,"Huat_NHMUK015578734-02","Huat07 06-09-22 (1) b_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-01_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G1.Elateridae",1
"3782",210,2,"Huat_NHMUK015578734-02","Huat07 06-09-22 (1) b_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-01_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G2.Cerambycidae",0
"3783",210,2,"Huat_NHMUK015578734-02","Huat07 06-09-22 (1) b_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-01_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G3.Curculionidae",0
"3784",210,2,"Huat_NHMUK015578734-02","Huat07 06-09-22 (1) b_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-01_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G4.Scarabaeidae",1
"3785",210,2,"Huat_NHMUK015578734-02","Huat07 06-09-22 (1) b_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-01_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"G5.Lampyridae",0
"3786",210,2,"Huat_NHMUK015578734-02","Huat07 06-09-22 (1) b_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580231-01_thumbnail","Preserved tropical dry forest","Huat10","HNP 1",-96.192903,15.770328,"N/A","2022-04-11",NA,NA,NA,"Total.Individuals",13
"3787",211,2,"Huat_NHMUK015578734-04","Huat07 06-09-22 (2) a_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580230-04_thumbnail","Preserved tropical dry forest","Huat14","HNP 5",-96.203467,15.769125,"N/A","2022-04-11",NA,NA,NA,"G1.Elateridae",0
"3788",211,2,"Huat_NHMUK015578734-04","Huat07 06-09-22 (2) a_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580230-04_thumbnail","Preserved tropical dry forest","Huat14","HNP 5",-96.203467,15.769125,"N/A","2022-04-11",NA,NA,NA,"G2.Cerambycidae",1
"3789",211,2,"Huat_NHMUK015578734-04","Huat07 06-09-22 (2) a_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580230-04_thumbnail","Preserved tropical dry forest","Huat14","HNP 5",-96.203467,15.769125,"N/A","2022-04-11",NA,NA,NA,"G3.Curculionidae",0
"3790",211,2,"Huat_NHMUK015578734-04","Huat07 06-09-22 (2) a_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580230-04_thumbnail","Preserved tropical dry forest","Huat14","HNP 5",-96.203467,15.769125,"N/A","2022-04-11",NA,NA,NA,"G4.Scarabaeidae",1
"3791",211,2,"Huat_NHMUK015578734-04","Huat07 06-09-22 (2) a_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580230-04_thumbnail","Preserved tropical dry forest","Huat14","HNP 5",-96.203467,15.769125,"N/A","2022-04-11",NA,NA,NA,"G5.Lampyridae",0
"3792",211,2,"Huat_NHMUK015578734-04","Huat07 06-09-22 (2) a_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580230-04_thumbnail","Preserved tropical dry forest","Huat14","HNP 5",-96.203467,15.769125,"N/A","2022-04-11",NA,NA,NA,"Total.Individuals",2
"3793",214,2,"Huat_NHMUK015578734-01","Huat07 06-09-22 (1) a_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580230-03_thumbnail","Preserved tropical dry forest","Huat14","HNP 5",-96.203467,15.769125,"N/A","2022-04-11",NA,NA,NA,"G1.Elateridae",0
"3794",214,2,"Huat_NHMUK015578734-01","Huat07 06-09-22 (1) a_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580230-03_thumbnail","Preserved tropical dry forest","Huat14","HNP 5",-96.203467,15.769125,"N/A","2022-04-11",NA,NA,NA,"G2.Cerambycidae",10
"3795",214,2,"Huat_NHMUK015578734-01","Huat07 06-09-22 (1) a_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580230-03_thumbnail","Preserved tropical dry forest","Huat14","HNP 5",-96.203467,15.769125,"N/A","2022-04-11",NA,NA,NA,"G3.Curculionidae",0
"3796",214,2,"Huat_NHMUK015578734-01","Huat07 06-09-22 (1) a_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580230-03_thumbnail","Preserved tropical dry forest","Huat14","HNP 5",-96.203467,15.769125,"N/A","2022-04-11",NA,NA,NA,"G4.Scarabaeidae",0
"3797",214,2,"Huat_NHMUK015578734-01","Huat07 06-09-22 (1) a_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580230-03_thumbnail","Preserved tropical dry forest","Huat14","HNP 5",-96.203467,15.769125,"N/A","2022-04-11",NA,NA,NA,"G5.Lampyridae",0
"3798",214,2,"Huat_NHMUK015578734-01","Huat07 06-09-22 (1) a_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7","-96.162364","15.728250","8","2022-09-06",9,"7","119","58",NA,NA,NA,NA,NA,"Huat_NHMUK015580230-03_thumbnail","Preserved tropical dry forest","Huat14","HNP 5",-96.203467,15.769125,"N/A","2022-04-11",NA,NA,NA,"Total.Individuals",12
"3799",200,2,"Huat_NHMUK015578736-02","Huat08 06-09-22 b_thumbnail","Moderately disturbed tropical dry forest","Huat08","Cacaluta8","-96.168297","15.728258","30","2022-09-06",9,"8","120","59",NA,NA,NA,NA,NA,"Huat_NHMUK015580230-02_thumbnail","Preserved tropical dry forest","Huat14","HNP 5",-96.203467,15.769125,"N/A","2022-04-11",NA,NA,NA,"G1.Elateridae",6
"3800",200,2,"Huat_NHMUK015578736-02","Huat08 06-09-22 b_thumbnail","Moderately disturbed tropical dry forest","Huat08","Cacaluta8","-96.168297","15.728258","30","2022-09-06",9,"8","120","59",NA,NA,NA,NA,NA,"Huat_NHMUK015580230-02_thumbnail","Preserved tropical dry forest","Huat14","HNP 5",-96.203467,15.769125,"N/A","2022-04-11",NA,NA,NA,"G2.Cerambycidae",0
"3801",200,2,"Huat_NHMUK015578736-02","Huat08 06-09-22 b_thumbnail","Moderately disturbed tropical dry forest","Huat08","Cacaluta8","-96.168297","15.728258","30","2022-09-06",9,"8","120","59",NA,NA,NA,NA,NA,"Huat_NHMUK015580230-02_thumbnail","Preserved tropical dry forest","Huat14","HNP 5",-96.203467,15.769125,"N/A","2022-04-11",NA,NA,NA,"G3.Curculionidae",1
"3802",200,2,"Huat_NHMUK015578736-02","Huat08 06-09-22 b_thumbnail","Moderately disturbed tropical dry forest","Huat08","Cacaluta8","-96.168297","15.728258","30","2022-09-06",9,"8","120","59",NA,NA,NA,NA,NA,"Huat_NHMUK015580230-02_thumbnail","Preserved tropical dry forest","Huat14","HNP 5",-96.203467,15.769125,"N/A","2022-04-11",NA,NA,NA,"G4.Scarabaeidae",0
