Flickr Order,Ensemble,project_sample_id,image_id,G5 Lampyridae,MS1,MS2,MS 3,MS 4,MS 5,MS 6,MS7,MS8,MS9,Habitat,PlotID,Locality,Longitude,Latitude,Elevation,Date,Month,total_individuals
571,3,Huat_NHMUK015580222-16,huat_nhmuk015580222-16_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,02/06/2022,6,42
572,3,Huat_NHMUK015580223-01,huat_nhmuk015580223-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/08/2022,8,15
573,3,Huat_NHMUK015580223-02,huat_nhmuk015580223-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/08/2022,8,8
574,3,Huat_NHMUK015580223-03,huat_nhmuk015580223-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/08/2022,8,20
575,3,Huat_NHMUK015580223-04,huat_nhmuk015580223-04_thumbnail,1,0,0,0,0,0,0,1,0,0,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/08/2022,8,15
576,3,Huat_NHMUK015580223-05,huat_nhmuk015580223-05_thumbnail,1,0,0,0,4,0,0,0,0,0,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/08/2022,8,6
577,3,Huat_NHMUK015580223-06,huat_nhmuk015580223-06_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/08/2022,8,8
578,3,Huat_NHMUK015580223-07,huat_nhmuk015580223-07_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/08/2022,8,1
579,3,Huat_NHMUK015580223-08,huat_nhmuk015580223-08_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/08/2022,8,1
580,3,Huat_NHMUK015580224-01,huat_nhmuk015580224-01_thumbnail,2,0,0,0,0,0,0,0,2,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,02/08/2022,8,4
333,3,Huat_NHMUK015580224-02,huat_nhmuk015580224-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,02/08/2022,6,15
334,3,Huat_NHMUK015580224-03,huat_nhmuk015580224-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,02/08/2022,8,10
335,3,Huat_NHMUK015580224-04,huat_nhmuk015580224-04_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,02/08/2022,8,6
336,3,Huat_NHMUK015580225-01,Huat_NHMUK015580225-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,13/03/2022,8,4
337,3,Huat_NHMUK015580225-02,Huat_NHMUK015580225-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,13/03/2022,3,6
338,3,Huat_NHMUK015580225-03,Huat_NHMUK015580225-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,13/03/2022,3,2
339,3,Huat_NHMUK015580226-01,Huat_NHMUK015580226-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,12/02/2022,3,5
340,3,Huat_NHMUK015580226-02,Huat_NHMUK015580226-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,12/02/2022,2,8
341,3,Huat_NHMUK015580226-03,Huat_NHMUK015580226-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,12/02/2022,2,8
342,3,Huat_NHMUK015580227-01,Huat_NHMUK015580227-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,09/01/2022,2,8
343,3,Huat_NHMUK015580227-02,Huat_NHMUK015580227-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,09/01/2022,1,3
344,3,Huat_NHMUK015580227-03,Huat_NHMUK015580227-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,09/01/2022,1,1
345,3,Huat_NHMUK015580227-04,Huat_NHMUK015580227-04_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,09/01/2022,1,19
346,3,Huat_NHMUK015580227-05,Huat_NHMUK015580227-05_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,09/01/2022,1,6
347,3,Huat_NHMUK015580228-01,Huat_NHMUK015580228-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,13/03/2022,1,2
348,3,Huat_NHMUK015580228-02,Huat_NHMUK015580228-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,13/03/2022,3,9
349,3,Huat_NHMUK015580228-03,Huat_NHMUK015580228-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,13/03/2022,3,27
350,3,Huat_NHMUK015580228-04,Huat_NHMUK015580228-04_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,13/03/2022,3,9
581,3,Huat_NHMUK015580229-01,huat_nhmuk015580229-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,01/07/2022,7,3
582,3,Huat_NHMUK015580229-02,huat_nhmuk015580229-02_thumbnail,10,0,0,0,0,0,0,0,10,0,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,01/07/2022,7,10
583,3,Huat_NHMUK015580229-03,huat_nhmuk015580229-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,01/07/2022,7,1
584,3,Huat_NHMUK015580229-04,huat_nhmuk015580229-04_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,01/07/2022,7,4
585,3,Huat_NHMUK015580229-05,huat_nhmuk015580229-05_thumbnail,7,0,0,0,0,0,0,0,7,0,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,01/07/2022,7,10
586,3,Huat_NHMUK015580229-06,huat_nhmuk015580229-06_thumbnail,1,0,0,0,1,0,0,0,0,0,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,01/07/2022,7,6
660,3,Huat_NHMUK015580229-07,Huat_NHMUK015580229-07_thumbnail,2,0,0,0,2,0,0,0,0,0,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,01/07/2022,7,40
661,3,Huat_NHMUK015580229-08,Huat_NHMUK015580229-08_thumbnail,3,0,0,0,2,0,0,1,0,0,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,01/07/2022,7,89
662,3,Huat_NHMUK015580229-09,Huat_NHMUK015580229-09_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,01/07/2022,7,85
351,3,Huat_NHMUK015580230-01,Huat_NHMUK015580230-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,11/04/2022,3,3
352,3,Huat_NHMUK015580230-02,Huat_NHMUK015580230-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,11/04/2022,4,11
353,3,Huat_NHMUK015580230-03,Huat_NHMUK015580230-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,11/04/2022,4,10
354,3,Huat_NHMUK015580230-04,Huat_NHMUK015580230-04_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,11/04/2022,4,10
355,3,Huat_NHMUK015580231-01,Huat_NHMUK015580231-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,11/04/2022,4,2
356,3,Huat_NHMUK015580231-02,Huat_NHMUK015580231-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,11/04/2022,4,1
357,3,Huat_NHMUK015580231-03,Huat_NHMUK015580231-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,11/04/2022,4,4
358,3,Huat_NHMUK015580231-04,Huat_NHMUK015580231-04_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,11/04/2022,4,2
359,3,Huat_NHMUK015580231-05,Huat_NHMUK015580231-05_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,11/04/2022,4,9
360,3,Huat_NHMUK015580231-06,Huat_NHMUK015580231-06_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,11/04/2022,4,9
361,3,Huat_NHMUK015580231-07,Huat_NHMUK015580231-07_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,11/04/2022,4,6
362,3,Huat_NHMUK015580231-08,Huat_NHMUK015580231-08_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,11/04/2022,4,12
363,3,Huat_NHMUK015580231-09,Huat_NHMUK015580231-09_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,11/04/2022,4,17
364,3,Huat_NHMUK015580231-10,Huat_NHMUK015580231-10_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,11/04/2022,4,21
587,3,Huat_NHMUK015580232-01,huat_nhmuk015580232-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,13/03/2022,3,5
365,3,Huat_NHMUK015580232-02,Huat_NHMUK015580232-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,13/03/2022,4,3
366,3,Huat_NHMUK015580232-03,Huat_NHMUK015580232-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,13/03/2022,3,13
588,3,Huat_NHMUK015580232-04,huat_nhmuk015580232-04_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,13/03/2022,3,11
367,3,Huat_NHMUK015580232-05,Huat_NHMUK015580232-05_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,13/03/2022,3,6
589,3,Huat_NHMUK015580233-01,huat_nhmuk015580233-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,12/10/2022,10,7
368,3,Huat_NHMUK015580233-02,huat_nhmuk015580233-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,12/10/2022,3,3
369,3,Huat_NHMUK015580233-03,huat_nhmuk015580233-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,12/10/2022,10,1
590,3,Huat_NHMUK015580234-01,huat_nhmuk015580234-01_thumbnail,4,0,0,0,0,0,0,0,4,0,Moderately disturbed tropical dry forest,Huat08,Cacaluta8,-96.168297,15.728258,30,03/08/2022,8,8
591,3,Huat_NHMUK015580234-02,huat_nhmuk015580234-02_thumbnail,1,0,0,0,0,0,0,0,1,0,Moderately disturbed tropical dry forest,Huat08,Cacaluta8,-96.168297,15.728258,30,03/08/2022,8,3
592,3,Huat_NHMUK015580234-03,huat_nhmuk015580234-03_thumbnail,1,0,0,0,1,0,0,0,0,0,Moderately disturbed tropical dry forest,Huat08,Cacaluta8,-96.168297,15.728258,30,03/08/2022,8,12
593,3,Huat_NHMUK015580234-04,huat_nhmuk015580234-04_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat08,Cacaluta8,-96.168297,15.728258,30,03/08/2022,8,12
594,3,Huat_NHMUK015580234-05,huat_nhmuk015580234-05_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat08,Cacaluta8,-96.168297,15.728258,30,03/08/2022,8,9
595,3,Huat_NHMUK015580234-06,huat_nhmuk015580234-06_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat08,Cacaluta8,-96.168297,15.728258,30,03/08/2022,8,2
596,3,Huat_NHMUK015580235-01,huat_nhmuk015580235-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,02/08/2022,8,8
597,3,Huat_NHMUK015580235-02,huat_nhmuk015580235-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,02/08/2022,8,12
598,3,Huat_NHMUK015580235-03,huat_nhmuk015580235-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,02/08/2022,8,14
599,3,Huat_NHMUK015580235-04,huat_nhmuk015580235-04_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,02/08/2022,8,16
600,3,Huat_NHMUK015580235-05,huat_nhmuk015580235-05_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,02/08/2022,8,16
601,3,Huat_NHMUK015580235-06,huat_nhmuk015580235-06_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,02/08/2022,8,3
602,3,Huat_NHMUK015580235-07,huat_nhmuk015580235-07_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,02/08/2022,8,9
603,3,Huat_NHMUK015580235-08,huat_nhmuk015580235-08_thumbnail,1,0,0,0,0,0,0,0,1,0,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,02/08/2022,8,6
604,3,Huat_NHMUK015580235-09,huat_nhmuk015580235-09_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,02/08/2022,8,4
605,3,Huat_NHMUK015580236-01,huat_nhmuk015580236-01_thumbnail,3,0,0,0,1,0,0,0,2,0,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,14/08/2022,8,9
370,3,Huat_NHMUK015580236-02,huat_nhmuk015580236-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,14/08/2022,10,6
371,3,Huat_NHMUK015580236-03,huat_nhmuk015580236-03_thumbnail,1,0,0,0,0,0,0,0,0,1,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,14/08/2022,8,9
372,3,Huat_NHMUK015580236-04,huat_nhmuk015580236-04_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,14/08/2022,8,12
373,3,Huat_NHMUK015580236-05,huat_nhmuk015580236-05_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,14/08/2022,8,4
606,3,Huat_NHMUK015580236-06,huat_nhmuk015580236-06_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,14/08/2022,8,1
666,3,Huat_NHMUK015580236-07,Huat_NHMUK015580236-07_thumbnail,22,0,0,0,16,0,0,0,6,0,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,14/08/2022,8,22
607,3,Huat_NHMUK015580237-01,huat_nhmuk015580237-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,02/10/2022,10,4
608,3,Huat_NHMUK015580237-02,huat_nhmuk015580237-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,02/10/2022,10,7
609,3,Huat_NHMUK015580237-03,huat_nhmuk015580237-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,02/10/2022,10,17
610,3,Huat_NHMUK015580237-04,huat_nhmuk015580237-04_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,02/10/2022,10,18
611,3,Huat_NHMUK015580237-05,huat_nhmuk015580237-05_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,02/10/2022,10,15
612,3,Huat_NHMUK015580237-06,huat_nhmuk015580237-06_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,02/10/2022,10,20
613,3,Huat_NHMUK015580237-07,huat_nhmuk015580237-07_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,02/10/2022,10,17
614,3,Huat_NHMUK015580237-08,huat_nhmuk015580237-08_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,02/10/2022,10,20
615,3,Huat_NHMUK015580237-09,huat_nhmuk015580237-09_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,02/10/2022,10,130
616,3,Huat_NHMUK015580238-01,huat_nhmuk015580238-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,21/08/2022,8,1
374,3,Huat_NHMUK015580238-02,Huat_NHMUK015580238-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,21/08/2022,8,3
375,3,Huat_NHMUK015580238-03,Huat_NHMUK015580238-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,21/08/2022,8,9
376,3,Huat_NHMUK015580238-04,Huat_NHMUK015580238-04_thumbnail,1,0,0,0,0,0,0,0,0,0,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,21/08/2022,8,13
377,3,Huat_NHMUK015580238-05,Huat_NHMUK015580238-05_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,21/08/2022,8,11
617,3,Huat_NHMUK015580238-06,huat_nhmuk015580238-06_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,21/08/2022,8,9
618,3,Huat_NHMUK015580238-07,huat_nhmuk015580238-07_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,21/08/2022,8,12
378,3,Huat_NHMUK015580239-01,Huat_NHMUK015580239-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,11/04/2022,8,3
379,3,Huat_NHMUK015580239-02,Huat_NHMUK015580239-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,11/04/2022,4,7
619,3,Huat_NHMUK015580239-03,huat_nhmuk015580239-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,11/04/2022,4,4
620,3,Huat_NHMUK015580240-01,huat_nhmuk015580240-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,06/11/2022,11,6
621,3,Huat_NHMUK015580240-02,huat_nhmuk015580240-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,06/11/2022,11,5
622,3,Huat_NHMUK015580240-03,huat_nhmuk015580240-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,06/11/2022,11,1
623,3,Huat_NHMUK015580240-04,huat_nhmuk015580240-04_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,06/11/2022,11,1
380,3,Huat_NHMUK015580241-01,Huat_NHMUK015580241-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,04/11/2022,4,6
381,3,Huat_NHMUK015580241-02,Huat_NHMUK015580241-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,12/12/2022,11,6
624,3,Huat_NHMUK015580241-03,huat_nhmuk015580241-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,12/12/2022,12,1
382,3,Huat_NHMUK015580241-04,Huat_NHMUK015580241-04_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,12/12/2022,12,11
383,3,Huat_NHMUK015580241-05,Huat_NHMUK015580241-05_thumbnail,7,0,0,0,7,0,0,0,0,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,12/12/2022,12,10
384,3,Huat_NHMUK015580241-06,Huat_NHMUK015580241-06_thumbnail,7,0,0,0,7,0,0,0,0,0,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,04/11/2022,12,12
385,3,Huat_NHMUK015580241-07,Huat_NHMUK015580241-07_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,04/11/2022,11,11
